,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
131,Gluten-Free Side Dishes,Boston Baked Beans,https://www.allrecipes.com/recipe/18255/boston-baked-beans/,30 m,4 h,5 h,Original recipe yields 6 servings,382  cals,6.3 ,63.1,20.7 ,14 ,1320 ,"2 cups navy beans;1/2 pound bacon;1 onion, finely diced;3 tablespoons molasses;2 teaspoons salt;1/4 teaspoon ground black pepper;1/4 teaspoon dry mustard;1/2 cup ketchup;1 tablespoon Worcestershire sauce;1/4 cup brown sugar",5
132,Gluten-Free Side Dishes,Garlic Green Beans,https://www.allrecipes.com/recipe/18288/garlic-green-beans/,10 m,15 m,25 m,Original recipe yields 5 servings,157  cals,11.9 ,9.3,4 ,11 ,555 ,"1 tablespoon butter;3 tablespoons olive oil;1 medium head garlic - peeled and sliced;2 (14.5 ounce) cans green beans, drained;salt and pepper to taste;1/4 cup grated Parmesan cheese",1
133,Gluten-Free Side Dishes,Ethiopian Cabbage Dish,https://www.allrecipes.com/recipe/152937/ethiopian-cabbage-dish/,25 m,40 m,1 h 5 m,Original recipe yields 5 servings,428  cals,22.2 ,54.1,6.9 ,0 ,428 ,"1/2 cup olive oil;4 carrots, thinly sliced;1 onion, thinly sliced;1 teaspoon sea salt;1/2 teaspoon ground black pepper;1/2 teaspoon ground cumin;1/4 teaspoon ground turmeric;1/2 head cabbage, shredded;5 potatoes, peeled and cut into 1-inch cubes",1
134,Gluten-Free Side Dishes,Carrot Rice,https://www.allrecipes.com/recipe/17971/carrot-rice/,15 m,20 m,35 m,Original recipe yields 6 servings,179  cals,4.8 ,30.1,4 ,0 ,34 ,"1 cup basmati rice;2 cups water;1/4 cup roasted peanuts;1 tablespoon margarine;1 onion, sliced;1 teaspoon minced fresh ginger root;3/4 cup grated carrots;salt to taste;cayenne pepper to taste;chopped fresh cilantro",2
135,Gluten-Free Side Dishes,Slow Cooker Creamed Corn,https://www.allrecipes.com/recipe/25894/slow-cooker-creamed-corn/,10 m,4 h,4 h 10 m,Original recipe yields 12 servings (10 to 12 servings),192  cals,15 ,13.7,3.4 ,42 ,114 ,1 1/4 (16 ounce) packages frozen corn kernels;1 (8 ounce) package cream cheese;1/2 cup butter;1/2 cup milk;1 tablespoon white sugar;salt and pepper to taste,2
136,Gluten-Free Side Dishes,Quinoa Side Dish,https://www.allrecipes.com/recipe/29915/quinoa-side-dish/,15 m,20 m,35 m,Original recipe yields 4 servings,207  cals,5.8 ,32,6.9 ,8 ,400 ,"1 tablespoon butter;1 cup uncooked quinoa;2 cups vegetable broth;2 teaspoons chopped garlic;2 tablespoons chopped fresh parsley;1/2 tablespoon chopped fresh thyme;1/4 teaspoon salt;1 small onion, finely chopped;1 dash fresh lemon juice (optional)",2
137,Gluten-Free Side Dishes,Sesame Green Beans,https://www.allrecipes.com/recipe/25246/sesame-green-beans/,5 m,25 m,30 m,Original recipe yields 4 servings,78  cals,4.6 ,8.6,2.5 ,0 ,152 ,"1 tablespoon olive oil;1 tablespoon sesame seeds;1 pound fresh green beans, cut into 2 inch pieces;1/4 cup chicken broth;1/4 teaspoon salt;freshly ground black pepper to taste",2
138,Gluten-Free Side Dishes,Roasted Garlic Parmesan Mashed Potatoes,https://www.allrecipes.com/recipe/13829/roasted-garlic-parmesan-mashed-potatoes/,15 m,1 h,1 h 15 m,Original recipe yields 8 servings,251  cals,10.8 ,34.2,5.4 ,11 ,222 ,"6 cloves garlic, peeled;1/4 cup olive oil;7 baking potatoes, peeled and cubed;1/2 cup milk;1/4 cup grated Parmesan cheese;2 tablespoons butter;1/2 teaspoon salt;1/4 teaspoon ground black pepper",4
139,Gluten-Free Side Dishes,Onion Rice,https://www.allrecipes.com/recipe/18316/onion-rice/,10 m,30 m,40 m,Original recipe yields 6 servings,141  cals,2.5 ,26.6,2.4 ,0 ,2 ,"1 tablespoon vegetable oil;1 red onion, chopped;1 cup long-grain white rice;1 teaspoon ground black pepper;2 cups chicken broth",1
140,Gluten-Free Side Dishes,Grandma Jeanette's Amazing German Red Cabbage,https://www.allrecipes.com/recipe/139977/grandma-jeanettes-amazing-german-red-cabbage/,20 m,1 h 30 m,1 h 50 m,Original recipe yields 4 servings,148  cals,6 ,23.6,1.4 ,15 ,1375 ,2 tablespoons butter;5 cups shredded red cabbage;1 cup sliced green apples;1/3 cup apple cider vinegar;3 tablespoons water;1/4 cup white sugar;2 1/4 teaspoons salt;1/4 teaspoon black pepper;1/4 teaspoon ground cloves,2
141,Gluten-Free Side Dishes,The Best Mashed Potatoes,https://www.allrecipes.com/recipe/15213/the-best-mashed-potatoes/,5 m,15 m,20 m,Original recipe yields 12 servings,381  cals,21.8 ,36.3,11.6 ,64 ,356 ,"5 pounds Yukon Gold potatoes;1/2 cup butter;2 cups Parmesan cheese;1 cup chopped fresh chives;1 1/2 cups cream cheese;1/2 medium head garlic, peeled and minced;1 pinch salt and pepper to taste",2
142,Gluten-Free Side Dishes,Spiced Slow Cooker Applesauce,https://www.allrecipes.com/recipe/149218/spiced-slow-cooker-applesauce/,10 m,6 h 30 m,6 h 40 m,Original recipe yields 8 servings,150  cals,0.2 ,39.4,0.4 ,0 ,8 ,"8 apples - peeled, cored, and thinly sliced;1/2 cup water;3/4 cup packed brown sugar;1/2 teaspoon pumpkin pie spice",1
